ticker,yearReport,Market Capital (Bn. VND),P/E,P/B,EPS (VND),BVPS (VND),ROE (%),ROA (%),Net Profit Margin (%)
PLX,2015,55640000000000.0,18.0737340613,4.046579257,2877.103304924299,12850.3599455112,0.2003993034,0.0579480687,0.0209535142867846
PLX,2014,55640000000000.0,-152.3639142774,4.9283243702,-341.2881603009346,10551.2535487262,-0.0270265496,-0.0064701949,-0.0017660156731149
PMB,2023,117600000000.0,23.3078377313,0.8148910913,527.3407761666666,12026.1469349167,0.0423814608,0.0330749619,0.002948292889006
PMB,2022,117600000000.0,6.5897644447,0.7620944162,1487.1548265833333,12859.2990465,0.1127601076,0.0835631227,0.006523602625442
PMB,2021,133200000000.0,4.6025447936,0.8211259995,3200.1961469166667,13518.02282075,0.2542207951,0.1837617013,0.0186747877278098
PMB,2020,204000000000.0,28.9980777689,1.4581652219,732.807194,11658.4868054167,0.0617544815,0.0467675284,0.0068061910773974
PMB,2019,174000000000.0,17.9047075212,1.2008841762,1015.04820075,12074.4367254167,0.0833281713,0.0632664828,0.0088450335991447
PMB,2018,174000000000.0,15.2031985813,1.1799910091,1192.183335833333,12288.22922175,0.0958870363,0.0771009123,0.0094216922748739
PMB,2017,174000000000.0,16.5368897275,1.1527896202,1096.034399333333,12578.1840375833,0.0860259567,0.0717752707,0.0103549473848006
PMB,2016,174000000000.0,10.5210321806,1.1237437861,1722.7397168333334,12903.2971565,0.1321267843,0.107190711,0.0159545236225841
PMB,2015,174000000000.0,6.9103883188,1.10067176,2098.290187333333,13173.7730778333,0.1648044478,0.1313055587,0.0176958575028158
PMB,2014,174000000000.0,6.6511720219,1.1797992572,2180.066904333333,12290.2264185833,0.177765867,0.130519163,0.0209996783324388
PMC,2023,895927008000.0,13.7453352226,2.6105335606,8954.062373259765,36774.0914912747,0.216774902,0.1815634014,0.1722316274728882
PMC,2022,803534535300.0,12.3496336633,1.8783737298,8938.20548256092,45837.5235101831,0.2042871372,0.1764273794,0.1766274126129316
PMC,2021,793268705000.0,15.7043417831,2.0398968398,6939.104573626159,41668.7738032159,0.1719930628,0.1470897882,0.156336802068819
PMC,2020,611283531500.0,10.5027540001,1.6785513606,7995.45994239745,39021.7431160731,0.2143373315,0.1835258664,0.1619444704752431
PMC,2019,593551642800.0,10.2251550188,1.7872910873,7974.240369295799,35584.5785011272,0.2354172892,0.2015099813,0.1601220796137758
PMC,2018,593551642800.0,8.0591987101,1.9775503726,7891.603407227567,32161.0012468159,0.2589175133,0.214419672,0.1620181379042172
PMC,2017,593551642800.0,8.1602123447,2.2085300042,7793.914828847307,28797.4353439293,0.2868823023,0.2311184439,0.1693131079785613
PMC,2016,593551642800.0,10.2926923806,2.4904217946,7921.961792958919,25537.8426810055,0.3326209896,0.2648639499,0.1786075482784465
PMC,2015,593551642800.0,9.2853817388,2.8783851731,6849.476067746805,22095.7224882141,0.3293283766,0.2579747714,0.1648956689768699
PMC,2014,593551642800.0,9.522896329,3.2613859147,6678.640384489893,19500.9120855524,0.3659764054,0.2812479967,0.1714801485040931
PMG,2023,370690224000.0,154.755133189,0.9515249013,51.69456957677956,8407.5571635253,0.0063376285,0.0014194388,0.0013073221981317
PMG,2022,384591107400.0,46.1928028594,1.049838206,179.68167087136348,7905.9801336007,0.0229885451,0.0050014618,0.0041185865448612
PMG,2021,518966313600.0,-8.4136244792,1.4495945315,-1331.1742195823324,7726.2984627294,-0.0854660169,-0.0383025861,-0.0393675097027668
PMG,2020,783083098200.0,176.4665853225,1.7507118662,100.08511145413966,9653.2161152434,0.006856273,0.0031212858,0.0037863550205601
PMG,2019,657135866400.0,11.0943176173,1.3942066544,1410.8731145885297,11189.1590469815,0.1144750837,0.0424253887,0.0437241598202668
PMG,2018,592017613200.0,7.6109070271,1.3968327515,2054.9601102739625,11168.1230148833,0.159147733,0.0600592841,0.0643796840596727
PMG,2017,514800000000.0,10.583623243,1.252175631,1480.0359774242424,12458.3162406364,0.103790221,0.0432985219,0.055518788281191
PMG,2016,514800000000.0,22.9275403681,1.4209874258,680.4044284545455,10978.2815221515,0.0695301463,0.0286782402,0.0502016771782318
PMG,2015,280800000000.0,29.4145753673,1.4793194043,530.3493185,10545.3899643889,0.0469104641,0.0162853511,0.0253182597121763
PMG,2014,280800000000.0,425.157385565,1.557657183,36.6922945,10015.0406458889,0.0033463487,0.0011302676,0.0012434188987248
PMJ,2023,32400000000.0,-8.6322886407,0.8513226969,-2085.194407777778,21143.5687855556,-0.091751535,-0.0340396345,-0.0303144252436533
PMJ,2022,42300000000.0,22.5265755958,0.9667002688,1043.2122672222222,24309.4998094444,0.0424189138,0.017823488,0.0149175999807731
PMJ,2021,25200000000.0,14.2017964181,0.562775947,985.7907822222222,24876.6850722222,0.038241767,0.0180315081,0.0209946114240932
PMJ,2020,39600000000.0,8.9584273895,0.8246177495,2790.6683744444445,26679.027965,0.1055080315,0.04526331,0.0460948913297448
PMJ,2019,39600000000.0,10.3334673749,0.8390346132,2661.2558016666667,26220.6107511111,0.1025928311,0.0470498278,0.0391305746325871
PMJ,2018,39600000000.0,9.7772387308,0.8573874142,2250.124048888889,25659.3456305556,0.0885834551,0.0445817532,0.0414504519616774
PMJ,2017,39600000000.0,14.3308523191,0.8749947172,1918.9368077777776,25143.0089433333,0.0773230748,0.0377754063,0.0261829616335808
PMJ,2016,39600000000.0,18.3080988146,0.8982799505,1500.5677883333333,24491.2512933333,0.0622262446,0.0317412909,0.0267739325550987
PMJ,2015,39600000000.0,43.96851981,0.9267775407,500.3579855555556,23738.1669644444,0.0208319492,0.0108860545,0.0167964067884942
PMJ,2014,39600000000.0,11.0758227815,0.9053724778,1986.3084155555557,24299.3911794444,0.0829565836,0.0427319232,0.1093256911892891
PMP,2023,55020000000.0,8.8682777306,0.8004832823,1737.8531857142857,16365.1137885714,0.1071180396,0.0305503512,0.0135656580660921
PMP,2022,52080000000.0,8.5790419261,0.7710326437,1700.4504021428572,16082.3281630952,0.1069324919,0.0288803973,0.0129913672500075
PMP,2021,50400000000.0,8.8242818749,0.7632685995,1599.863565,15721.8572957143,0.1029039975,0.0269958063,0.0113507933356004
PMP,2020,68460000000.0,13.048606105,1.0603393953,1469.6183204761903,15372.4364788095,0.0973394752,0.0266805211,0.0153143189423384
PMP,2019,56280000000.0,16.8334385554,0.9039825578,936.5113271428572,14823.294857381,0.061557421,0.0171897106,0.011040808446637
PMP,2018,56280000000.0,6.4834004783,0.8587569788,2066.8166411904763,15603.9488835714,0.1320774162,0.039948184,0.0193793395487789
PMP,2017,56280000000.0,5.5638193019,0.8538784842,2833.432400952381,15693.0994835714,0.182923117,0.0700503213,0.0300431574102143
PMP,2016,56280000000.0,6.3983568823,0.8765967567,2463.8678604761903,15286.3901188095,0.1628562616,0.0774002507,0.0361329105273428
PMP,2015,56280000000.0,5.064289304,0.8950159653,2645.978378333333,14971.799967619,0.180396258,0.0950196954,0.037692960813918
PMP,2014,56280000000.0,5.5298626784,0.9329280207,2423.206647142857,14363.3803492857,0.1752223977,0.0898603834,0.0445491571524054
PMS,2023,232007950200.0,8.5787752531,1.3532611305,4090.840781846191,23720.4773547795,0.1751947199,0.0783464873,0.0207940623804483
PMS,2022,203820068400.0,8.4722146631,1.2271526717,3328.5275599495385,22980.0257542481,0.1459930844,0.073113666,0.0153167335679379
PMS,2021,159008564000.0,7.1553765874,0.9726593392,3351.325716255132,22618.4020583696,0.150534459,0.0750921516,0.0264344995824705
PMS,2020,165513459800.0,8.1200166388,1.0453139913,2930.8771276243965,21907.2931108289,0.1354188997,0.066684265,0.0231575474235962
PMS,2019,157563031600.0,10.1744283787,1.019702058,2377.9756969819564,21378.7937649824,0.1125228688,0.051122446,0.0158756510883274
PMS,2018,157563031600.0,11.9964184412,1.0436745295,1877.933251444243,20887.7378767851,0.0873815171,0.040960272,0.0151699991552879
PMS,2017,157563031600.0,6.6404762327,0.98666407,3282.897074877049,22094.6527426158,0.1454188777,0.0774875874,0.0309722525197762
PMS,2016,157563031600.0,5.0060450017,0.9455135354,4631.449779195541,23056.2537537035,0.2153148465,0.1253946571,0.0448242221462182
PMS,2015,157563031600.0,4.7921265416,1.0919654812,4549.128619738997,19964.0010382334,0.2483190166,0.1571931694,0.0375204292890187
PMS,2014,157563031600.0,16.7915232862,1.3073158493,1298.274112984254,16675.3887454892,0.0789109649,0.0519296822,0.0107679164682634
PMT,2023,33000000000.0,70.8315690817,0.4151041833,96.5717976,15899.622952,0.0060479723,0.0042390019,0.0027478737315893
PMT,2022,39500000000.0,35.3138124574,0.4926525663,231.8549732,16035.641628,0.0142772925,0.0097238466,0.0060383085524796
PMT,2021,39500000000.0,13.1375902104,0.4804417153,639.7469196,16443.2016388,0.0389727973,0.0282751275,0.0153139190922867
PMT,2020,46100000000.0,16.7351252541,0.5626331504,580.1543588,16387.2320602,0.0356570996,0.0218767899,0.0152470569034303
PMT,2019,39000000000.0,26.7847581287,0.4828669925,301.7293372,16153.5166434,0.0188549584,0.0087953846,0.0070571922498432
PMT,2018,39000000000.0,35.3645861135,0.4920580783,220.5596292,15851.7873062,0.014011341,0.0061780766,0.0042238737845486
PMT,2017,39000000000.0,12.7378169906,0.4990011125,612.3498246,15631.227677,0.0399574366,0.0191223887,0.0126478174019126
PMT,2016,39000000000.0,24.784581962,0.5193463904,314.7117838,15018.8778524,0.0211762823,0.0109996604,0.0076212088575621
PMT,2015,39000000000.0,30.8664902643,0.5304619088,252.7012282,14704.1660686,0.0173346431,0.0101948714,0.0072094521567832
PMT,2014,39000000000.0,-3.0000361959,0.5397376727,-2599.9686306,14451.4648404,-0.165062186,-0.1232171866,-0.1613669719974828
PMW,2023,1879993683200.0,22.0336099605,3.2128777018,1939.98465476844,11702.9042155782,0.1672160821,0.1487886015,0.2838267900648201
PMW,2022,1358295144800.0,19.7188360189,2.3621736705,1665.519357452171,12234.4941696387,0.1447990238,0.129021221,0.2266415185150787
PMW,2021,1208000000000.0,17.6921631349,2.3864482694,1939.645468775,12654.789289625,0.1575915143,0.1419939897,0.2326696725486365
PMW,2020,1112000000000.0,16.0985685422,2.3241569715,1962.361610525,11961.326339375,0.1642432849,0.149036798,0.2946937400511122
PMW,2019,1412000000000.0,19.3087811422,2.9578201287,2031.308754325,11934.46472885,0.1966585505,0.1724459184,0.3061358768600875
PMW,2018,917800000000.0,10.2834440376,2.6301717283,3432.7021055384616,13421.1768838846,0.2773625082,0.2297364559,0.3394231875727931
PMW,2017,917800000000.0,12.6727047577,3.1152696168,2785.514274576923,11331.2824706538,0.2873713417,0.2171618114,0.3162912604793684
PMW,2016,706000000000.0,11.7940984661,3.3711034904,2993.02232395,10471.3486549,0.3038784985,0.2143338569,0.3083404869015669
PMW,2015,564800000000.0,11.1210963686,3.0604302221,3174.1474788125,11534.3260386875,0.3033178665,0.2417234812,0.3166164367285759
PMW,2014,413010000000.0,8.9229869817,2.7474841728,3956.0743585470086,12848.1176887179,0.3416018341,0.3036114544,0.3588355188838157
PNC,2023,147939229400.0,8.8164545638,0.8117658309,1519.8853352023746,16507.2234991972,0.0965173195,0.0314954439,0.0256836736677499
PNC,2022,99362169000.0,7.4947904474,0.6005069013,1200.8341077880457,14987.3381639948,0.083467067,0.02527452,0.0186567763862015
PNC,2021,102122229250.0,-6.7812349922,0.6709460181,-1364.0583183827237,13786.5040562067,-0.0941891332,-0.0296034373,-0.0360951244897184
PNC,2020,149043253500.0,26.4517833324,0.8894607385,510.3625653642887,15177.7356944472,0.0336493185,0.0116561068,0.0098915493601951
PNC,2019,99362169000.0,7.098332249,0.5938060685,1267.903457361121,15156.4634940487,0.087306072,0.0316332418,0.0207475099005229
PNC,2018,99362169000.0,0.6792880347,0.6480153433,13249.16609737052,13888.5600366876,1.6074875719,0.3128636519,0.208977742040527
PNC,2017,99362169000.0,-1.4939300554,3.467198798,-6024.378428967266,2595.7553991801,-1.0742578331,-0.1281459602,-0.1110620323699357
PNC,2016,99362169000.0,51.7578222974,1.0440673172,173.88675953722387,8620.1338280568,0.0199793621,0.0038612499,0.0035939848747792
PNC,2015,99362169000.0,25.4847134588,1.0242981819,353.152881807562,8786.5039290356,0.0455123528,0.0093661729,0.0092106537286889
PNC,2014,99362169000.0,41.6416994275,1.3368018095,216.12950777070895,6732.4863985306,0.0293541804,0.0066467362,0.0072620182366848
PND,2023,43999995600.0,6.6752795724,1.047127249,988.7226337722634,6302.9588869459,0.1702171001,0.0375744895,0.0022476175743455
PND,2022,43999995600.0,10.5120625704,1.2419470429,627.8501441350144,5314.2362531736,0.1255622143,0.0244641383,0.0015771171236109
PND,2021,50666661600.0,11.1626098117,1.6217187025,680.8443659844366,4686.3861090386,0.1566613017,0.0293941258,0.0033233353461593
PND,2020,92666657400.0,-2.033474639,3.4701922715,-6835.590537159053,4005.5417430542,-0.886791512,-0.216266258,-0.0499319532739869
PND,2019,90666657600.0,550.5389733571,1.1918415454,24.70306492030649,11410.9128453413,0.0021585661,0.0007719354,0.0001049848541172
PND,2018,90666657600.0,37.2440896131,1.184928118,456.39846078984607,11477.4894725489,0.0398710901,0.0169409588,0.001801953856275
PND,2017,90666657600.0,18.4720524749,1.1912880884,831.3705624370563,11416.2142070714,0.0727671061,0.0248255646,0.0040307049901088
PND,2016,90666657600.0,27.0242801462,1.1894390734,623.2139339213934,11433.9610187461,0.0550754006,0.0212300007,0.003732401030361
PND,2015,90666657600.0,41.8519095724,1.2145743766,324.9553040455304,11197.3381477338,0.0293474447,0.012973073,0.0016752136841692
PND,2014,90666657600.0,53.1364428511,1.242230145,255.9448707944871,10948.0518203552,0.0233781201,0.0091715234,0.0009521385030475
PNG,2023,158400000000.0,6.5484650886,1.4728005983,2687.652718888889,11950.0223045556,0.2460972752,0.1893984564,0.2456908439536199
PNG,2022,161100000000.0,7.7307555565,1.8112806934,2315.426981111111,9882.5102397778,0.264341109,0.1647375401,0.1756972494749903
PNG,2021,243000000000.0,30.3943475675,3.5403788732,888.3230653333334,7626.302429,0.1317987569,0.0609235633,0.0776148659604542
PNG,2020,105300000000.0,41.7238209875,1.7264611859,280.4153532222222,6776.8682524444,0.0452730205,0.0165967646,0.0124961003877453
PNG,2019,108000000000.0,6.5859543697,1.8275720899,1822.0593897777776,6566.0884547778,0.3449447583,0.108081452,0.0769823163556754
PNG,2018,108000000000.0,-1.5162923206,2.508928674,-7914.041268111111,4782.9179538889,-0.9047990118,-0.3971491767,-0.3706313662824362
PNG,2017,108000000000.0,120.3564956727,0.9397933317,99.70380022222224,12768.7647861111,0.0072153491,0.0037240627,0.004712517506359
PNG,2016,108000000000.0,7.8217151522,0.8517284419,1534.190361888889,14088.99763,0.1076435416,0.0481054847,0.0568329817150339
PNG,2015,108000000000.0,14.7869530249,0.8953832368,811.5262136666666,13402.0824905556,0.0722551761,0.0241907274,0.0601916061104826
PNG,2014,57600000000.0,23.3948438203,0.7486847332,512.9335375,16028.1083175,0.0310711119,0.0089424162,0.0121437110577061
PNJ,2023,30979171347200.0,16.5438934501,3.1591475222,6006.350532625263,29881.4788912358,0.21600761,0.1419860764,0.0594834592382029
PNJ,2022,21170759320000.0,12.3074587072,2.5071674567,7355.404507623584,34301.6577412538,0.2504981437,0.1511672375,0.0534498626541712
PNJ,2021,20462351343800.0,20.9314210217,3.4032258426,4521.029335150962,26416.1134633496,0.1828677499,0.1077409071,0.0526443491618304
PNJ,2020,21896309224400.0,21.5547928181,4.1772007329,4697.94388962494,23029.7766735886,0.2178014464,0.1251671765,0.0610657878735801
PNJ,2019,21019891480500.0,18.5323177885,4.5922374507,5299.418344481491,20316.8936716374,0.2869205215,0.158757539,0.0702280662514651
PNJ,2018,15581378220600.0,17.0862056822,4.1605000598,5747.941357999224,22425.1889580271,0.2867744719,0.1756470137,0.0658784163400765
PNJ,2017,10085919772200.0,14.6466437167,3.4194791028,6705.29888512551,27284.8574873439,0.3257873081,0.1794147449,0.0660350932901925
PNJ,2016,9169018034100.0,22.6123015236,6.1113475944,4583.973424378108,15266.681948313,0.3199966206,0.1372627664,0.0525989012287948
PNJ,2015,9169018034100.0,152.0170619124,6.9712942862,768.7208530238701,13383.4545164616,0.0578500702,0.0260297663,0.0098034481603016
PNJ,2014,7053203365500.0,29.085937714,5.4400919926,3207.735673416292,17150.4452730057,0.1854830624,0.0838305099,0.0263604257886363
PNP,2023,355810000000.0,11.1405361365,1.5917364296,2562.6546506832296,13884.2082071429,0.1869037138,0.1181472064,0.1195132198587018
PNP,2022,293020000000.0,9.1917860976,1.3443657415,2548.354744347826,13537.9825880745,0.1908733622,0.1119379679,0.120721013966685
PNP,2021,299460000000.0,9.3306177225,1.4129374802,2509.4066149689443,13164.0644126087,0.1900403893,0.1074714289,0.1229278276455852
PNP,2020,478170000000.0,13.5830917841,2.2423339161,2716.099696335404,13245.1281168944,0.2056536235,0.1144566472,0.1271550101192497
PNP,2019,577990000000.0,15.7200007507,2.7260606878,2792.709176335404,13169.1859100621,0.2149293524,0.107224849,0.1293099839643602
PNP,2018,577990000000.0,13.2707415656,2.8007394767,2705.1992401863354,12818.043341118,0.2177931776,0.1012293168,0.1352718875310302
PNP,2017,577990000000.0,19.1475368741,2.9857284267,1874.9147859627328,12023.866497205,0.1654854838,0.085194007,0.1383831295396353
PNP,2016,577990000000.0,51.8240263859,3.3754238045,692.7288847204969,10635.7014937267,0.0673229355,0.0483611877,0.2114172006707293
PNP,2015,577990000000.0,189.912961847,3.6103690107,189.03396403726708,9943.5819145342,0.0252055638,0.0234580346,0.1254881608615133
PNP,2014,306407182100.0,2118.7658830678,3.7642894322,16.943825784101946,9536.9924780484,0.0017782221,0.0016930714,0.0097503860251998
PNT,2023,43629169400.0,17.7773230967,0.3792145781,293.75751308710454,12394.0382860692,0.0206979769,0.0124605328,0.1718643843288099
PNT,2022,72405855600.0,183.2010329496,0.6286950914,47.306865750233605,12406.6500713901,0.003245743,0.0019578657,0.0268928305375985
PNT,2021,68692734800.0,11.1342651888,0.5623529549,738.4611452447224,13158.9954939252,0.0497803308,0.0297122223,0.232462514004869
PNT,2020,66678366766.0,165.0146841943,0.5557299585,48.36606608651138,12925.3424079281,0.0032179711,0.0018454633,0.0130794823458432
PNT,2019,74262416000.0,7.2532509066,0.5903981341,1225.504122677614,13550.1783251436,0.0803099774,0.0423412171,0.2225490084382121
PNT,2018,74262416000.0,7.4956068846,0.59769663,1185.879812797903,13384.7165918222,0.07861852,0.0385240602,0.1896809934297779
PNT,2017,74262416000.0,3.5896192558,0.6061166404,2228.648619780967,13198.7796841945,0.1546388115,0.0727902347,1.139735528747114
PNT,2016,74262416000.0,-13.2014834979,0.6644137886,-605.9925008634247,12040.6893069571,-0.0423844729,-0.0212634989,-0.4072438152109578
PNT,2015,74262416000.0,-16.3058724841,0.6169487412,-490.6207875596183,12967.0416129742,-0.0341623813,-0.0172461196,-0.0473444888102835
PNT,2014,74262416000.0,162.7459614466,0.5730346626,49.1563657180235,13960.7610545824,0.0034604352,0.0015986945,0.0148001627158218
POB,2023,549360000000.0,203.2188182863,4.8370796839,313.0543996330275,10419.5099717431,0.0300909911,0.0205835073,0.00153947900218
POB,2022,551540000000.0,249.8590984093,4.8711576947,252.972853853211,10387.6743829358,0.0245018848,0.017845387,0.001352828408103
POB,2021,553720000000.0,239.0306521224,4.9505036062,246.01128311926607,10261.5822633028,0.0242648739,0.0186834907,0.0027404543712416
POB,2020,697600000000.0,-958.577204961,6.3900500657,-66.7656185321101,10015.5709801835,-0.0065561532,-0.0051581786,-0.0013290392084438
POB,2019,247430000000.0,140.0654578876,2.1928672265,230.87442110091743,10351.743929633,0.0222914446,0.017640064,0.0030417921876992
POB,2018,247430000000.0,184.2914951158,2.1906060529,175.9267243119266,10362.4291415596,0.0171150923,0.0139092141,0.0025196733088891
POB,2017,247430000000.0,191.9042902299,2.226439366,124.71015027522937,10195.6515622018,0.0122213986,0.0103049891,0.0021594321471017
POB,2016,247430000000.0,189.4521079875,2.2226924035,119.81919990825688,10212.8391514679,0.0106998274,0.0095059722,0.0025132428859761
POB,2015,295100000000.0,507.8241294802,2.2221115392,44.70051476923077,10215.5088075385,0.0043757502,0.0038613167,0.0008488043740861
POM,2023,783093740800.0,-0.8159777339,0.4925343352,-3431.4661830988803,5684.88285936,-0.4573168206,-0.0895414039,-0.2924808137519507
POM,2022,1431942840320.0,-1.3278597898,0.5492341853,-3855.828784953047,9322.0708700825,-0.3427407854,-0.0828984276,-0.0828419491634333
POM,2021,1538219848000.0,8.4413475658,0.4173654485,651.5547378130698,13177.8996550355,0.0505946208,0.0139316079,0.0130157992906956
POM,2020,4097258322400.0,268.4256683224,1.1695350956,54.57749287376247,12526.3449172225,0.0043580776,0.0013288537,0.0015544373614749
POM,2019,4027358955600.0,-13.045685649,1.1546134569,-1268.6186410803375,14333.8014124328,-0.0845790721,-0.0270723547,-0.0257366775670392
POM,2018,4027358955600.0,9.3162104662,1.0607328827,1776.4733912047618,15602.4200535132,0.1204610646,0.0463079678,0.0320996033045151
POM,2017,3102296689050.0,4.455826867,0.9220274886,3714.237669931426,17949.5733091283,0.2303054168,0.0946435198,0.0612365626698988
POM,2016,3102296689050.0,10.3034270324,1.1625999147,1606.2616785640023,14235.3356391968,0.1193189901,0.0424874506,0.0323863699128155
POM,2015,3102296689050.0,112.8621009503,1.3104682142,146.6391274009989,12629.0739606328,0.0116535531,0.0033331997,0.0028026792586818
POM,2014,3102296689050.0,-108.0588226515,1.3258631205,-153.15732296457097,12482.4348332318,-0.0121281858,-0.0034047929,-0.0026570712179182
POS,2023,859400000000.0,23.8546600445,1.1178611118,1314.162594225,19219.740067625,0.0689278033,0.0348746858,0.0313529741905126
POS,2022,502920000000.0,27.3065166764,0.6673027335,824.493716625,18841.5232976,0.0397974954,0.0202198806,0.0194096707507785
POS,2021,428000000000.0,28.0648633411,0.5613899962,641.2596509,19059.833756775,0.0324378406,0.0132702988,0.0122488050834097
POS,2020,775040000000.0,9.6822534908,0.9461899227,2538.68701895,20477.918370375,0.1296739861,0.0590174009,0.0298481458255036
POS,2019,583000000000.0,23.9534400215,0.7803716779,851.972102,18676.9976567,0.045575819,0.0310152289,0.0239250418327227
POS,2018,583000000000.0,77.3628496503,0.7789941258,363.397920525,18710.0255547,0.0192371823,0.0116405015,0.01189230731172
POS,2017,583000000000.0,22.2500769039,0.7642590429,655.053915675,19070.75897275,0.0324493238,0.0166704477,0.0260519687961575
POS,2016,583000000000.0,13.9159481886,0.684169352,1422.359461425,21303.205057075,0.0660271929,0.0286920189,0.0305756465459297
POS,2015,583000000000.0,4.7892948535,0.6691659392,3043.2454977,21780.84559565,0.1350880534,0.0480199645,0.0281883347405416
POS,2014,583000000000.0,1.4271757925,0.6262114614,10212.47703115,23274.885399875,0.5078965263,0.1751029679,0.0780929211508659
POT,2023,345854106800.0,165.4184795104,1.1124792056,134.50734199464478,16000.299070726,0.0082389335,0.0010995281,0.0022574386603569
POT,2022,330310102000.0,27.0377128921,1.0166516419,715.7206465607885,16721.5585948352,0.0467663538,0.006381866,0.0093886921678103
POT,2021,355569109800.0,33.5309406094,1.0834971586,682.205735551497,16889.7535681152,0.0403895697,0.0060117263,0.0117825424701259
POT,2020,367227113400.0,25.4123605518,1.1189040283,929.6657014413686,16891.5291409071,0.0553841728,0.0082253919,0.0167458955483724
POT,2019,303108093600.0,21.0687316404,0.9352972414,925.5350692634886,16679.189577399,0.055295666,0.0077535253,0.0150931737091534
POT,2018,303108093600.0,11.5734994286,0.9365915409,1684.8836533555368,16656.1401840535,0.1001313241,0.0156288356,0.0198966881057092
POT,2017,303108093600.0,11.9706061887,0.9376239321,1628.990185798193,16637.8005790117,0.0982236413,0.0217712658,0.0183225688005492
POT,2016,303108093600.0,14.9556925717,0.9562686314,1303.8513533655112,16313.4076433636,0.0803985369,0.0204209065,0.0199335429292471
POT,2015,303108093600.0,13.6022981895,0.9672342249,1433.5812763516387,16128.4615441189,0.0912388478,0.0252853464,0.0171359175328903
POT,2014,303108093600.0,25.8171061138,1.0195088763,604.2505279720449,15301.485217915,0.0395530751,0.0164869098,0.0203014170302888
POV,2023,104996740800.0,10.1853041312,0.5788649866,1131.855203025502,14511.1557864356,0.0784022425,0.0391120777,0.0036333934534215
POV,2022,106246702000.0,7.252544914,0.5918447046,1626.656506217953,14361.8755625375,0.1122863015,0.0585436979,0.0059048930005584
POV,2021,102496818400.0,5.1542074704,0.5612018521,1939.6117917100144,14611.4984629123,0.1417572363,0.0784524296,0.0140395226334921
POV,2020,156607638748.0,-271.9315323483,0.9823768684,22.840041354883656,12753.761212508,0.001740818,0.0008765916,0.0002475799284324
POV,2019,112496508000.0,11.7315022724,0.6673179949,978.9061108456808,13486.8234773207,0.0726516772,0.0371163076,0.0058743525272749
POV,2018,90000000000.0,5.7658611955,0.5348909572,1890.9116652,16825.8593261,0.1161825926,0.0619110794,0.0083399480981901
POV,2017,90000000000.0,16.592920354,0.5723432765,789.8810743,15724.8287352,0.0502846443,0.0252402905,0.0045548388415904
POV,2016,90000000000.0,16.6143621931,0.5735565827,788.1755636,15691.5643045,0.0510736322,0.0284874608,0.0063479878721903
POV,2015,90000000000.0,8.4997945012,0.59316983,1297.4808228,15172.7204335,0.0886931071,0.0475195994,0.0073426170371257
POV,2014,90000000000.0,6.6775519618,0.6389758388,1347.799321,14085.0396107,0.0998374308,0.0424915883,0.0048094970682469
POW,2023,30327237220000.0,34.9189401948,0.9653784077,443.3906377689537,13414.4288884732,0.0335327307,0.0163257923,0.0366532823560419
POW,2022,26346055500000.0,13.4847690369,0.8633381039,880.0048210721715,13030.8160257407,0.0696773296,0.0375315105,0.073017633154908
POW,2021,24940932540000.0,15.0821707014,0.8709081723,767.9985709105487,12228.6141516896,0.0576533811,0.0336093314,0.0732281972437874
POW,2020,40982753000000.0,18.6360534283,1.4361145641,1009.8823921179112,12185.6573542653,0.077827382,0.0430998514,0.0795451390997551
POW,2019,28570833520000.0,11.8604346039,1.0626391255,1071.6623351058188,11480.8496199535,0.089115277,0.0441043639,0.070946926193674
POW,2018,28570833520000.0,14.8703158276,1.1658483189,820.4264214310468,10464.4830739059,0.0704568655,0.0323743492,0.0588243904589541
POW,2017,26564647924765.0,11.8950247635,1.0667595722,1025.6388903156728,11436.5038921767,0.0819233842,0.0342745974,0.0751683991747872
POW,2016,26564647924765.0,24.7140030065,1.1043146623,493.64726529658,11047.5758557003,0.0404672729,0.0152449303,0.0381005096344873
POW,2015,26564647924765.0,12.2451558792,1.1242209699,996.3123474305256,10851.9591133035,0.098876613,0.0360178573,0.0933863666591569
POW,2014,15990942136900.0,7.3012138454,1.0536199256,1670.955030033036,11579.1280167648,0.1247668252,0.0445341895,0.0899214919202296
PPC,2023,4094249250000.0,12.3174015126,0.8170820792,1165.1180197127835,15359.5340282956,0.0758136923,0.0666644307,0.0653797650356161
PPC,2022,4811966250000.0,10.9231863116,0.9316272003,1494.170672453906,15832.5132576088,0.0992483133,0.0885647157,0.0925726637509155
PPC,2021,4126872750000.0,21.6912405548,0.850156852,662.6748794457983,14879.6071818382,0.038134495,0.03409291,0.0558888995562102
PPC,2020,7845951750000.0,8.5961224539,1.2100623081,3099.1038499455917,19875.0096089874,0.1624315615,0.1395558712,0.1275050187463426
PPC,2019,7536028500000.0,6.2324877421,1.2634081232,3864.905579220501,18283.8780091836,0.2171138193,0.1772053919,0.1540851736904883
PPC,2018,7536028500000.0,7.0590778974,1.3338185463,3440.6239512222783,17318.6975575551,0.2017544903,0.1545716333,0.1577179228228983
PPC,2017,7536028500000.0,9.3894051675,1.3759550088,2617.7402786886755,16788.3396274005,0.1600637831,0.094176623,0.136946925124201
PPC,2016,7536028500000.0,14.6216370708,1.4617457567,1681.5171652428464,15803.0217590019,0.1003536643,0.0506599702,0.0917743943848711
